Name,Author
Sword Dance,A.J. Demas
Symphoy of the Wind,Stephen McKinnon
Tainted Dominion,Krystle Matar
Tainted Dominion,Krystle Matar
Tales from Efre Ousel,David Hopkins
Tanna the Tendersword,Bill Adams & Dewey Conway
Tanna the Tendersword,"bill Adams, Dewey Conway"
Tavern,Deston J. Munden
Tear Down Heaven,Rachel Aaron
Texas Pentagraph,Raymond St. Elmo
Th Dragon Legion,Isaac Hill
Th Lost Horizon,Will Wight
The Aching God by Mike Shel,Mike Shel
The Altar on the Village Green,Nathan Hall
The Ash and Sand trilogy,Richard Nell
The Baine Chronicles,Jasmine Walt
The Ballad of Sprikit the Bard and Company,Sean O’Boyle
The Banshee's Curse duology,A. K. M. Beach
The Binding of Bloom Mountain,Vesper Doom
The Binding of Bloom Mountain,Vesper Doom
The Blackbird and the Ghost,Huw Steer
The Bleeding Stone,Joseph John Lee
The Bleeding Stone,Joseph John Lee
The Bleeding Stone,Joseph John Lee.
The Blood and Steel Saga,E. J. Doble
The Blood of the Spear,Mark Timmony
The Blood Stones,Tori Tecken
The Blue Flames,Jacquelyn Hagen (Riverfall Chronicles #3)
The Bone Harp,Victoria Goddard
The Bone Harp,Victoria Goddard
The Bone Harp,Victoria Goddard
The Bone Key,Sarah Monette
The Bone Spear,Alexander Layne
The Book of Astea,Zammar Ahmer
The Bound and the Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound And The Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound and The Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound and The Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill
The Bound and the Broken,Ryan Cahill.
The Bound And The Broken by Ryan Cahill,Ryan Cahill
The Bound and the Broken series,Ryan Cahill
The Bound and the Broken series,Ryan Cahill
The Bound and the Broken series,Ryan Cahill
The Bound and the Broken series – Ryan Cahill,Ryan Cahill
The Boy Who Walked Too Far,Dom Watson
The Brewmaster’s Nephew,Thom Wilson
The Brightest Shadow,Sarah Lin
The Brightest Shadow by Sarah Lin,Sarah Lin
The Cardplay Duology,Brittany M. Willows
The Chasing Graves Trilogy,Ben Galley
The City Darkens,Sophia Martin
The Crane Moon Cycle,J.C. Snow
The Crescent Moon,E.J.Doble
The Crew,Sadie S. Samir
The Crew,Sadir S Samir
The Crew,Sadir S Samir
The Crew,Sadir S. Samir
The Crew,Sadir S. Samir
The Crew,Sadir S. Samir
The Crew,Sadir S. Samir
The Crimes of Rooker Flynn,A.R. Witham
The Crimson Queen,Alec Hutson
The Crimson Queen,Alec Hutson
The Crimson Queen,Alec Hutson
The Crossing,Laurie Janey
The Crown And Tide Series,Michael Roberti
The Cruel Gods,Tru Skies
The Cruel Gods,Trudie Skies
The Dark Abyss of Our Sins,Krista D. Ball
The Dark Profit Saga,J. Zachary Pike
The Dark profit trilogy,J. Zachary Pike
The Death’s Lady trilogy,Rachel Neumeier
The Dividing Adamic Triology,Devin Downing
The Divine Godsqueen Coda,Bill Adams
The Dragon Beshrewed,M.M. Stauffer
The Dragon Legion,Isaac Hill
The Dragon Legion,Isaac Hill
The Dragon Legion,Isaac Hill
The Dragon Legion,Isaac Hill
The Dragon's Banker,Scott Warren
The Dragon's Banker,Scott Warren
The Dragon's Banker,Scott Warren
The Dragon’s Banker,Scott Warren
The Dreamer,Jean Swan
The Drowned Kingdom Saga,P. L. Stuart
The Dryad's Crown,David Hopkins
The Dryad's Crown,David Hopkins
The Echoes Saga,Philip C. Quaintrell
The Echoes Saga,Philip C. Quaintrell
The Echoes Saga,Philip C. Quaintrell
The Echoes Saga,Philip C. Quaintrell
The Edan Trilogy,Philip Chase
The Elements of Time,Sam Paisley
The Elements of Time,Sam Paisley
The Elements of Time: The Winds of Change,Sam Paisley
The Elements of Time: The Winds of Change,Sam Paisley
The Emperor’s Edge,Lindsay Buroker
The Empire’s Lion,Nathan Tudor
The Erswhile Tyler Kyler,Steve Westerna
The Exile of Zanzibar,Daniel Maidman
The Fall,Ryan Cahill
The Fall is All There Is,C.M. Caplan
The Fall is All There Is,Connor Caplan
The Fall of Giants,Gregory Kontaxis
The Fangs of War,E. J. Doble
The Fantastically Underwhelming Epic of a Dead Wizard and an Average Bard,
The Fey of Castle Garden,Naomi Cohen
The Fire,Isabel Pelech
The Fire,Isabel Pelech
The First Story saga,Craig Schaefer
The First Story saga by Craig Schaefer,Craig Schaefer
The Forbidden Planet,Bryan Wilson
The Forsaken Planet,Bryan Wilson
The Forsaken Planet,Bryan Wilson
The Forsaken Planet,Bryan Wilson
The Garden Knight,Justin Greer
The Gates of Hope,J. E. Hannaford
The Genesis of Change,Livia J Elliot
The Glorious and Epic Tale of Lady Isovar,Dave Dobson
The Glorious and Epic Tale of Lady Isovar,Dave Dobson
The God's Are Bastards,D. D. Webb
The Godeater saga,Rob J. Hayes
The Godsblood Tragedy,Bill Adams
The Godsblood Tragedy,Bill Adams
The Godsblood Tragedy,Bill Adams
The Godsblood Tragedy,Bill Adams
The Godsblood Tragedy by Bill Adams,Bill Adams
The Great Hearts series,David Oliver
The Hallows,H.L. Tinsley
The Hand of God,Yuval Kordov
The Hands of the Emperor,Victoria Goddard
The Hands of the Emperor,Victoria Goddard
The Hands of the Emperor,Victoria Goddard
The Hands of the Emperor,Victoria Goddard
The Hands of the Emperor,Victoria Goddard
The Hands of the Emperor,Victoria Goddard
The Hands of the Emperor,Victoria Goddard
The Hands of the Empire,Victoria Goddard
The Healer's Road,S.E. Robertson
The Healers' Road,S.E. Robertson
The Healers’ Road by S.E. Robertson,S.E. Robertson
The Heart of Quinaria,BSH Garcia
The Heart of Stone,Ben Galley
The Heart of Stone,Johannes T. Evans
The Heartstrikers series,Rachel Aaron
The Heresy Within,Rob J. Hayes
The Heretic's Guide to Homecoming,Sienna Tristen
The Heretic's Guide to Homecoming,Sienna Tristen
The Horns of Grief,E.J. Doble
The House of Starling,Ciara Hartford
The House Witch,Delemhach
The Hunter,K. Aagard
The Illborn Saga series – Daniel T. Jackson,Daniel T. Jackson
The Illborn series,Daniel T. Jackson
The Invictus duology,Rachel Neumeier
The Iron Crown,L.L. MacRae
The Iron Crown,L.L. MacRae
The Iron Crown,L.L. MacRae
The Iron Crown,L.L. MacRae
The Iron Crown,L.L. Macrae
The Iron Crown,L.L. MacRae
The Iron Crown,L.L. MacRae
The Isle of Winter Night,Adrian Kaas
The Kallattian Saga,Andrew D Meredith
The Kallattian Saga,Andrew D. Meredith
The Keeper Chronicles,J.A. Andrews
The Keeper Chronicles,J.A. Andrews
The King & Kishar,Timothy S. Currey
The Labyrinth's Archivist,
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries,Morgan Stang
The Lamplight Murder Mysteries Series,Morgan Stang
The Lamplight Murder Mysteries Series,Morgan Stang
The last gift of the universe,Rory August
The Last Horizon,Will Wight
The Last Horizon,Will Wight
The Last Horizon,Will Wight
The Last Horizon,Will Wight
The Last Ranger,JDL Rosell
The Legacy of the Brightwash,Krystle Matar
The Legend of Black Jack,A R Witham
The Legend of Black Jack,A. R. Witham
The Legend of Black Jack,A.R. Witham
The Living Waters,Dani Finn
The Long Way Down,Craig Schaefer
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel,A.J. Lancaster
The Lord of Stariel by,A.J. Lancaster
The Lost War,Justin Lee Anderson
The Magpie Lord,K.J. Charles
The Malykant Mysteries,Charlotte E. English
The Many Shades of Midnight,C. M. Debell
The Many Shades of Midnight,C. M. Debell
The Mermaid's Tale,D.G. Valdron
The Midwinter Mail,Kati Wilde
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Necessity of Rain,Sarah Chorn
The Nothing Within,Andy Giesler
The Nothing Within,Andy Giesler
The Nothing Within,Andy Giesler
The Obsidian Path,Michael R. Fletcher
The Obsidian Path,Michael R. Fletcher
The Obsidian Path,Michael R. Fletcher
The Obsidian Path,Michael R. Fletcher
The Origin of Birds in the Footprints of Writing,Raymond St Elmo
The Other Witch,Heather G. Harris
The Otherworld,Abbie Emmons
The othing Within,Andy Giesler
The Paternus trilogy,Dyrk Ashton
The Perfect Run,Maxime J Durand
The Pono Way,Kristen M. Corby
The Portrait,Evelyn Chartres
The Price of Power,Michael Michel
The Price of Power,Michael Michel
The Price Of Power,Michael Michel
The Price of Power,Michael Michel
The Price of Power,Michael Michel
The Price of Power,Michael Michel
The Price of Power,Michael michel
The Price of Power series,Michael Michel
The Prophet of Edan,Philip Chase
The Queen’s Device,Brittany Mack
The Rail Legacy,William Jackson
The Reanimator's Heart,Kara Jorgensen
The Return of Fitzroy Angursell,Victoria Goddard
The Ripple System,Kyle Kirrin
The Ruined Gods,Alex Robins
The Ruptured Sky,Jessica A. McMinn
The Scales of Balance,Tim Facciola
The Seeds of War,João F. Silva
The Shadow Gate,L.L. MacRae
The Shadows of Dust,Alec Hutson
The Sharded Few series,Alec Hutson
The Singer,Huw Steer
The Singularity Trap,Dennis E. Taylor
The Skald’s Black Verse,Jordan Loyal Short
The Skystone Chronicles,Blake & Raven Penn
The Smokesmiths,João F. Silva
The Song of Kamaria,T.A. Bruno
The Song of the First Blade,TC Edge
The Song of the Sleepers,Joshua Walker
The Songs of Chaos Series,Michael R. Miller
The Soul’s Aspect,Mark Holloway
The Soul’s Aspect,Mark Holloway
The Steerswoman,Rosemary Kirstein
The Steerswoman,Rosemary Kirstein
The Steerswoman,Rosemary Kirstein
The Storm Beneath The World,Michael R. Fletcher
The Storm Beneath the world,Michael R. Fletcher
The Storm Beneath The World,Michael R. Fletcher
The Storm Beneath the World,Michael R. Fletcher
The Storm Beneath The World,Michael R. Fletcher
The Storm Beneath the World,Michael R. Fletcher
The Sunset Sovereign,Laura Huie
The Sunset Sovereign: A Dragon's Memoir,C.D. Houck
The Surviving Adamic Triology,Devin Downing
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword Of Kaigen,M.L. Wang
The Sword Of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang
The Sword of Kaigen,M.L. Wang.
The Thief Who Pulled on Trouble’s Braids,Michael McClung
The Thirteenth Hour,Trudie Skies
The Thirteenth Hour,Trudie Skies
The Thirteenth Hour,Trudie Skies
The Thirteenth Hour,Trudie Skies
The Thread that Binds,Cedar McCloud
The Threadlight Trilogy,Zack Argyle
The Tragedy Of Cedain series,John Palladino
The Traitors We Are,Michael Roberti
The Traitors We Are,Michael Roberti
The Traveling,Alec Hutson
The uck of Finding You,Taylor Epperson
The Umbral Storm,Alec Hutson
The Umbral Storm,Alec Hutson
The Vanguard Chronicles,H.L. Tinsley
The Wandering Inn,Pirataeba
The Wandering Inn,Pirateaba
The Wandering Inn,Pirateaba
The Wandering Inn,Pirateaba
The Wandering Inn,Pirateaba
The Wandering Inn,Pirateaba
The Wandering Inn,pirateaba
The Wandering Inn,Pirateaba
The Wandering Inn,Pirateaba
The Wanderings of Balthus,Aonghus Fallon
The Ways of Khrem,D. Nathan Hilliard
The Weirkey Chronicles,Sarah Lin
The Whisper that Replaced God,Timothy Wolff
The Whisper That Replaces God,Timothy Wolff
The Wickwire Watch,Jacquelyn Hagen
The Wickwire Watch,Jacquelyn Hagen
The Wickwire Watch,Jacquelyn Hagen
The Winds of Change,Sam Paisley
The Wingspan of Treason,L. N. Bayen
The Witch of Emelle series,Azalea Forrest
The Witchwood Knot,Olivia Atwater
The Wizard's Guide to Defensive Baking,T. Kingfisher
The World of the White Rat,T. Kingfisher
The Written,Ben Galley
The Yarnsworld saga ,Benedict Patrick
The Young Foreigner,V Ananya
Their Heart a Hive,Fox N. Locke
Thirteenth Hour,Tru Skies
Thirteenth Hour,Trudie Skies
This Is How Immortals Die,Nicole Hidalgo
This Quest Is Broken,J.P. Valentine
Thorns,Walt S. Williams
Those Brave Foolish Souls from the City of Swords,Benedict Patrick
Threadlight,Zach Argyle
Threadlight,Zack Argyle
Threadlight,Zack Argyle
Threadlight,Zack Argyle
Threadlight,Zack Argyle
Three Grams of Elsewhere,Andy Giesler
Thrice,Andrew D. Meredith
Thrice,Andrew Meredith
Time to Orit: Unknown,Derin Edala
Tin,Candace Robinson
Titan Hopper,Rob J. Hayes
Trans Wizard Harriet Porber And The Bad Boy Parasaurolophus by Chuck Tingle,Chuck Tingle
Traveler's Gate,Will Wight
Travelers Gate Trilogy,Will Wight
Tunnel Rat,The Walrus King
Tuyo,Rachel Neumeier
Tuyo,Rachel Neumeier
Tuyo,Rachel Neumeier
Tuyo,Rachel Neumeier
Umbra,Amber Toro
Umbra,Amber Toro
Umbra,Amber Toro
Umbra,Amber Toro
Umbra,Amber Toro
Umbral Storm,Alec Hutson
Uncrowned,Will Wight
Undead Samurai,Baptiste Pinson Wu
Under Far Galaxian Skies,Natalie Kelda
Underlord,Will Wight
Undine's Blessing,Tessa Hastjarjanto
Unmapped Darkness by Lucas Lex Dejong,Lucas Lex Dejong
Upscaled,Joseph John Lee
Valhalla Steel,Sean Crow
Vermilion Flames,Adam Fernandez.
Vick’s Vultures,Scott Warren
Villains Code,Drew Hayes
Voice of War,Zack Argyle
Voice of War,Zack Argyle
Voice of War,Zack Argyle
Waking the Dragon,Juliette Cross
Wandering Inn,Pirateaba
War Eternal,Rob J. Hayes
Warformed: Stormweaver,Bryce O'Connor
Way of the Wizard,Michael Michel
Way of the Wizard,Michael Michel
Wayfarers,Becky Chambers
We Men of Ash and Shadow,H.L. Tinsley
We Men of Ash and Shadow,H.L. Tinsley
We Men of Ash and Shadow,H.L. Tinsley
We Men Of Ash And Shadow,H.L. Tinsley
Weirkey chronicles by Sarah Lin,Sarah Lin
Welcome to Forever,Nathan Tavares
Werecockroach,Polenth Blake
When Death is Coming,Jen Woodrum
When Death is Watching,Jen Woodrum
Where Loyalties Lie,Rob J. Hayes
Where Shadows Lie,Allegra Pescatore
Whispers of a Worldbreaker,Corey Ratliff
Wickwire Watch,Jacquelyn Hagen
Will of the Wayfinder,Lily Anne Crow
Windborn,Alex S. Bradshaw
Winter’s Myths,Gage Greenwood
Winterset Hollow,Johnathan Edward Durham
Wisconsin Gothic,E. H. Lupton
Wisconsin Gothic,E. H. Lupton
Wistful Ascending,J.C.M. Berne
Wistful Ascending,J.C.M. Berne
Wistful Ascending,J.C.M. Berne
Wistful Ascending,J.C.M. Berne
Wistful Ascending,J.C.M. Berne
Wistful Ascending by JCM Berne,J.C.M. Berne
Wolfeater,Anthony Mitchell
World,Luke Tarzian
Worm,Wildbow
Worm,Wildblow
Worm,Wildbow
Worm,Wildbow
Wormwood Summer,Kai Butler
Yarnsworld,Benedict Patrick
Yarnsworld,Benedict Patrick
Yarnsworld,Benedict Patrick
Yarnsworld ,Benedict patrick
Yarnsworld series,Benedict Patrick
You can'r Prevent Prophecy,
You I Lie With,Meghan Davis
Your Blood and Bones,J Patricia Anderson
Your Blood and Bones,J.Patrica Anderson
Z.E.R.O: Zombie Elimination and Rescue Operatives,Jessica Ungeheuer
